location,model,horizon,target_date,metric,value
ID,SIR-AH-EAKF,2,2024-04-06,wis,10.385066521739132
ID,SIR-AH-EAKF,2,2024-04-13,dev,148.888804
ID,SIR-AH-EAKF,2,2024-04-13,wis,6.752781739130436
ID,SIR-AH-EAKF,2,2024-04-20,dev,14.077504000000005
ID,SIR-AH-EAKF,2,2024-04-20,wis,3.1155756521739133
ID,SIR-AH-EAKF,3,2023-10-28,dev,3.225616
ID,SIR-AH-EAKF,3,2023-10-28,wis,9.243774782608696
ID,SIR-AH-EAKF,3,2023-11-04,dev,5.103081
ID,SIR-AH-EAKF,3,2023-11-04,wis,5.433059565217392
ID,SIR-AH-EAKF,3,2023-11-11,dev,18.156121
ID,SIR-AH-EAKF,3,2023-11-11,wis,3.8489021739130433
ID,SIR-AH-EAKF,3,2023-11-18,dev,12.702096
ID,SIR-AH-EAKF,3,2023-11-18,wis,2.714905652173913
ID,SIR-AH-EAKF,3,2023-11-25,dev,158.13062499999998
ID,SIR-AH-EAKF,3,2023-11-25,wis,7.82779652173913
ID,SIR-AH-EAKF,3,2023-12-02,dev,92.467456
ID,SIR-AH-EAKF,3,2023-12-02,wis,6.031561304347826
ID,SIR-AH-EAKF,3,2023-12-09,dev,241.460521
ID,SIR-AH-EAKF,3,2023-12-09,wis,9.920041739130436
ID,SIR-AH-EAKF,3,2023-12-16,dev,2554.695936
ID,SIR-AH-EAKF,3,2023-12-16,wis,36.21589434782609
ID,SIR-AH-EAKF,3,2023-12-23,dev,5848.731529000001
ID,SIR-AH-EAKF,3,2023-12-23,wis,50.07517260869566
ID,SIR-AH-EAKF,3,2023-12-30,dev,12740.314129
ID,SIR-AH-EAKF,3,2023-12-30,wis,79.90406652173913
ID,SIR-AH-EAKF,3,2024-01-06,dev,28316.139076
ID,SIR-AH-EAKF,3,2024-01-06,wis,122.0204982608696
ID,SIR-AH-EAKF,3,2024-01-13,dev,7931.861721000001
ID,SIR-AH-EAKF,3,2024-01-13,wis,48.24151608695653
ID,SIR-AH-EAKF,3,2024-01-20,dev,1221.7821160000003
ID,SIR-AH-EAKF,3,2024-01-20,wis,36.82536
ID,SIR-AH-EAKF,3,2024-01-27,dev,1896.167025
ID,SIR-AH-EAKF,3,2024-01-27,wis,29.118392608695657
ID,SIR-AH-EAKF,3,2024-02-03,dev,666.6723999999997
ID,SIR-AH-EAKF,3,2024-02-03,wis,19.54101347826087
ID,SIR-AH-EAKF,3,2024-02-10,dev,220.52250000000004
ID,SIR-AH-EAKF,3,2024-02-10,wis,11.48524956521739
ID,SIR-AH-EAKF,3,2024-02-17,dev,1535.542596
ID,SIR-AH-EAKF,3,2024-02-17,wis,23.29690652173913
ID,SIR-AH-EAKF,3,2024-02-24,dev,3070.046464
ID,SIR-AH-EAKF,3,2024-02-24,wis,42.83307608695653
ID,SIR-AH-EAKF,3,2024-03-02,dev,6058.754243999999
ID,SIR-AH-EAKF,3,2024-03-02,wis,66.28283782608696
ID,SIR-AH-EAKF,3,2024-03-09,dev,2953.270336
ID,SIR-AH-EAKF,3,2024-03-09,wis,44.05956043478261
ID,SIR-AH-EAKF,3,2024-03-16,dev,4648.103328999999
ID,SIR-AH-EAKF,3,2024-03-16,wis,58.98782086956522
ID,SIR-AH-EAKF,3,2024-03-23,dev,2681.1684
ID,SIR-AH-EAKF,3,2024-03-23,wis,40.77562173913044
ID,SIR-AH-EAKF,3,2024-03-30,dev,1635.312721
ID,SIR-AH-EAKF,3,2024-03-30,wis,28.03674869565217
ID,SIR-AH-EAKF,3,2024-04-06,dev,771.783961
ID,SIR-AH-EAKF,3,2024-04-06,wis,19.558825652173915
ID,SIR-AH-EAKF,3,2024-04-13,dev,216.20761600000003
ID,SIR-AH-EAKF,3,2024-04-13,wis,8.626790434782608
ID,SIR-AH-EAKF,3,2024-04-20,dev,3.115225000000002
ID,SIR-AH-EAKF,3,2024-04-20,wis,1.986922173913044
IL,SIR-AH-EAKF,0,2023-10-07,dev,116.683204
IL,SIR-AH-EAKF,0,2023-10-07,wis,5.966744782608697
IL,SIR-AH-EAKF,0,2023-10-14,dev,158.583649
IL,SIR-AH-EAKF,0,2023-10-14,wis,6.857047391304349
IL,SIR-AH-EAKF,0,2023-10-21,dev,181.41396100000003
IL,SIR-AH-EAKF,0,2023-10-21,wis,7.581434782608695
IL,SIR-AH-EAKF,0,2023-10-28,dev,463.497841
IL,SIR-AH-EAKF,0,2023-10-28,wis,12.069346086956523
IL,SIR-AH-EAKF,0,2023-11-04,dev,166.074769
IL,SIR-AH-EAKF,0,2023-11-04,wis,7.599456956521739
IL,SIR-AH-EAKF,0,2023-11-11,dev,271.392676
IL,SIR-AH-EAKF,0,2023-11-11,wis,9.253886086956522
IL,SIR-AH-EAKF,0,2023-11-18,dev,1248.7035690000002
IL,SIR-AH-EAKF,0,2023-11-18,wis,19.915368695652177
IL,SIR-AH-EAKF,0,2023-11-25,dev,1721.752036
IL,SIR-AH-EAKF,0,2023-11-25,wis,23.317339130434785
IL,SIR-AH-EAKF,0,2023-12-02,dev,3143.284225
IL,SIR-AH-EAKF,0,2023-12-02,wis,30.66356782608696
IL,SIR-AH-EAKF,0,2023-12-09,dev,8693.138169
IL,SIR-AH-EAKF,0,2023-12-09,wis,51.70287086956522
IL,SIR-AH-EAKF,0,2023-12-16,dev,4200.984225
IL,SIR-AH-EAKF,0,2023-12-16,wis,43.70128434782609
IL,SIR-AH-EAKF,0,2023-12-23,dev,2287.134976000001
IL,SIR-AH-EAKF,0,2023-12-23,wis,51.66265695652174
IL,SIR-AH-EAKF,0,2023-12-30,dev,60888.030025
IL,SIR-AH-EAKF,0,2023-12-30,wis,142.69064521739128
IL,SIR-AH-EAKF,0,2024-01-06,dev,56226.842884000005
IL,SIR-AH-EAKF,0,2024-01-06,wis,128.8164943478261
IL,SIR-AH-EAKF,0,2024-01-13,dev,4173.547608999994
IL,SIR-AH-EAKF,0,2024-01-13,wis,74.62824130434782
IL,SIR-AH-EAKF,0,2024-01-20,dev,12900.189241000002
IL,SIR-AH-EAKF,0,2024-01-20,wis,87.95862173913045
IL,SIR-AH-EAKF,0,2024-01-27,dev,1083.6605609999988
IL,SIR-AH-EAKF,0,2024-01-27,wis,52.78157
IL,SIR-AH-EAKF,0,2024-02-03,dev,922.1546889999994
IL,SIR-AH-EAKF,0,2024-02-03,wis,34.86588652173913
IL,SIR-AH-EAKF,0,2024-02-10,dev,5309.162496000001
IL,SIR-AH-EAKF,0,2024-02-10,wis,42.86066956521739
IL,SIR-AH-EAKF,0,2024-02-17,dev,11347.149528999998
IL,SIR-AH-EAKF,0,2024-02-17,wis,62.39971826086957
IL,SIR-AH-EAKF,0,2024-02-24,dev,18028.432900000003
IL,SIR-AH-EAKF,0,2024-02-24,wis,84.35619782608694
IL,SIR-AH-EAKF,0,2024-03-02,dev,29845.672081
IL,SIR-AH-EAKF,0,2024-03-02,wis,113.38984304347828
IL,SIR-AH-EAKF,0,2024-03-09,dev,39636.031744
IL,SIR-AH-EAKF,0,2024-03-09,wis,133.97685826086953
IL,SIR-AH-EAKF,0,2024-03-16,dev,12259.361284000002
IL,SIR-AH-EAKF,0,2024-03-16,wis,65.37009217391304
IL,SIR-AH-EAKF,0,2024-03-23,dev,11946.490000000002
IL,SIR-AH-EAKF,0,2024-03-23,wis,64.26951565217391
IL,SIR-AH-EAKF,0,2024-03-30,dev,13113.914256000002
IL,SIR-AH-EAKF,0,2024-03-30,wis,71.22170130434783
IL,SIR-AH-EAKF,0,2024-04-06,dev,9044.580609
IL,SIR-AH-EAKF,0,2024-04-06,wis,54.95868956521738
IL,SIR-AH-EAKF,0,2024-04-13,dev,11380.622400000002
IL,SIR-AH-EAKF,0,2024-04-13,wis,68.77175173913044
IL,SIR-AH-EAKF,0,2024-04-20,dev,11097.358336
IL,SIR-AH-EAKF,0,2024-04-20,wis,68.05874086956521
IL,SIR-AH-EAKF,1,2023-10-14,dev,204.289849
IL,SIR-AH-EAKF,1,2023-10-14,wis,7.96659347826087
IL,SIR-AH-EAKF,1,2023-10-21,dev,258.952464
IL,SIR-AH-EAKF,1,2023-10-21,wis,9.191233913043478
IL,SIR-AH-EAKF,1,2023-10-28,dev,639.432369
IL,SIR-AH-EAKF,1,2023-10-28,wis,14.991008695652177
IL,SIR-AH-EAKF,1,2023-11-04,dev,541.865284
IL,SIR-AH-EAKF,1,2023-11-04,wis,13.120659130434785
IL,SIR-AH-EAKF,1,2023-11-11,dev,533.4714090000001
IL,SIR-AH-EAKF,1,2023-11-11,wis,13.492860000000002
IL,SIR-AH-EAKF,1,2023-11-18,dev,1887.294249
IL,SIR-AH-EAKF,1,2023-11-18,wis,25.13422565217391
IL,SIR-AH-EAKF,1,2023-11-25,dev,3825.4225
IL,SIR-AH-EAKF,1,2023-11-25,wis,34.81863043478261
IL,SIR-AH-EAKF,1,2023-12-02,dev,6328.520703999999
IL,SIR-AH-EAKF,1,2023-12-02,wis,44.036874347826085
IL,SIR-AH-EAKF,1,2023-12-09,dev,17556.25
IL,SIR-AH-EAKF,1,2023-12-09,wis,71.28140652173913
IL,SIR-AH-EAKF,1,2023-12-16,dev,16278.697744
IL,SIR-AH-EAKF,1,2023-12-16,wis,73.4014352173913
IL,SIR-AH-EAKF,1,2023-12-23,dev,13496.398276000002
IL,SIR-AH-EAKF,1,2023-12-23,wis,82.93332608695653
IL,SIR-AH-EAKF,1,2023-12-30,dev,79928.336656
IL,SIR-AH-EAKF,1,2023-12-30,wis,147.78715
IL,SIR-AH-EAKF,1,2024-01-06,dev,162479.12956899998
IL,SIR-AH-EAKF,1,2024-01-06,wis,235.1684178260869
IL,SIR-AH-EAKF,1,2024-01-13,dev,11703.345124000003
IL,SIR-AH-EAKF,1,2024-01-13,wis,89.00450826086956
IL,SIR-AH-EAKF,1,2024-01-20,dev,47959.24801599999
IL,SIR-AH-EAKF,1,2024-01-20,wis,151.6278886956522
IL,SIR-AH-EAKF,1,2024-01-27,dev,11526.813769
IL,SIR-AH-EAKF,1,2024-01-27,wis,98.25517652173912
IL,SIR-AH-EAKF,1,2024-02-03,dev,2.900208999999913
IL,SIR-AH-EAKF,1,2024-02-03,wis,49.97202347826086
IL,SIR-AH-EAKF,1,2024-02-10,dev,7772.361921000001
IL,SIR-AH-EAKF,1,2024-02-10,wis,50.83549739130435
IL,SIR-AH-EAKF,1,2024-02-17,dev,20275.196881000007
IL,SIR-AH-EAKF,1,2024-02-17,wis,82.87525347826086
IL,SIR-AH-EAKF,1,2024-02-24,dev,32024.176209
IL,SIR-AH-EAKF,1,2024-02-24,wis,119.4277995652174
IL,SIR-AH-EAKF,1,2024-03-02,dev,48915.284224
IL,SIR-AH-EAKF,1,2024-03-02,wis,158.40111478260872
IL,SIR-AH-EAKF,1,2024-03-09,dev,64149.74528400001
IL,SIR-AH-EAKF,1,2024-03-09,wis,182.5334934782609
IL,SIR-AH-EAKF,1,2024-03-16,dev,34229.070121
IL,SIR-AH-EAKF,1,2024-03-16,wis,124.24361130434784
IL,SIR-AH-EAKF,1,2024-03-23,dev,19905.541569
IL,SIR-AH-EAKF,1,2024-03-23,wis,89.30333652173913
IL,SIR-AH-EAKF,1,2024-03-30,dev,20339.893924
IL,SIR-AH-EAKF,1,2024-03-30,wis,90.84634347826088
IL,SIR-AH-EAKF,1,2024-04-06,dev,16136.874961
IL,SIR-AH-EAKF,1,2024-04-06,wis,82.94406130434781
IL,SIR-AH-EAKF,1,2024-04-13,dev,14297.941476
IL,SIR-AH-EAKF,1,2024-04-13,wis,76.62217086956522
IL,SIR-AH-EAKF,1,2024-04-20,dev,19413.963556
IL,SIR-AH-EAKF,1,2024-04-20,wis,99.11417826086958
IL,SIR-AH-EAKF,2,2023-10-21,dev,287.94696100000004
IL,SIR-AH-EAKF,2,2023-10-21,wis,10.245910869565218
IL,SIR-AH-EAKF,2,2023-10-28,dev,699.496704
IL,SIR-AH-EAKF,2,2023-10-28,wis,16.254412173913046
IL,SIR-AH-EAKF,2,2023-11-04,dev,649.995025
IL,SIR-AH-EAKF,2,2023-11-04,wis,16.555678260869566
IL,SIR-AH-EAKF,2,2023-11-11,dev,887.9208040000001
IL,SIR-AH-EAKF,2,2023-11-11,wis,18.478799130434783
IL,SIR-AH-EAKF,2,2023-11-18,dev,2319.578244
IL,SIR-AH-EAKF,2,2023-11-18,wis,28.81417434782609
IL,SIR-AH-EAKF,2,2023-11-25,dev,4417.463296
IL,SIR-AH-EAKF,2,2023-11-25,wis,39.77151521739131
IL,SIR-AH-EAKF,2,2023-12-02,dev,9366.949089
IL,SIR-AH-EAKF,2,2023-12-02,wis,56.65507782608695
IL,SIR-AH-EAKF,2,2023-12-09,dev,24611.020641
IL,SIR-AH-EAKF,2,2023-12-09,wis,90.8689904347826
IL,SIR-AH-EAKF,2,2023-12-16,dev,26683.2225
IL,SIR-AH-EAKF,2,2023-12-16,wis,94.47372391304349
IL,SIR-AH-EAKF,2,2023-12-23,dev,32978.56
IL,SIR-AH-EAKF,2,2023-12-23,wis,113.59283347826086
IL,SIR-AH-EAKF,2,2023-12-30,dev,115494.624025
IL,SIR-AH-EAKF,2,2023-12-30,wis,179.5948956521739
IL,SIR-AH-EAKF,2,2024-01-06,dev,177170.279056
IL,SIR-AH-EAKF,2,2024-01-06,wis,221.18212956521745
IL,SIR-AH-EAKF,2,2024-01-13,dev,89934.01209999999
IL,SIR-AH-EAKF,2,2024-01-13,wis,165.8124734782609
IL,SIR-AH-EAKF,2,2024-01-20,dev,790.2283209999995
IL,SIR-AH-EAKF,2,2024-01-20,wis,102.2630456521739
IL,SIR-AH-EAKF,2,2024-01-27,dev,66732.838929
IL,SIR-AH-EAKF,2,2024-01-27,wis,179.91673130434782
IL,SIR-AH-EAKF,2,2024-02-03,dev,7302.3861160000015
IL,SIR-AH-EAKF,2,2024-02-03,wis,90.0995952173913
IL,SIR-AH-EAKF,2,2024-02-10,dev,3107.2820489999995
IL,SIR-AH-EAKF,2,2024-02-10,wis,50.222664782608696
IL,SIR-AH-EAKF,2,2024-02-17,dev,22408.29363600001
IL,SIR-AH-EAKF,2,2024-02-17,wis,85.19781956521739
IL,SIR-AH-EAKF,2,2024-02-24,dev,40874.326276
IL,SIR-AH-EAKF,2,2024-02-24,wis,133.57939347826087
IL,SIR-AH-EAKF,2,2024-03-02,dev,62638.57672899999
IL,SIR-AH-EAKF,2,2024-03-02,wis,188.5440769565217
IL,SIR-AH-EAKF,2,2024-03-09,dev,81169.14960399999
IL,SIR-AH-EAKF,2,2024-03-09,wis,222.9773617391305
IL,SIR-AH-EAKF,2,2024-03-16,dev,50500.426729000006
IL,SIR-AH-EAKF,2,2024-03-16,wis,164.64189913043478
IL,SIR-AH-EAKF,2,2024-03-23,dev,37705.484041
IL,SIR-AH-EAKF,2,2024-03-23,wis,139.9741739130435
IL,SIR-AH-EAKF,2,2024-03-30,dev,27551.352196
IL,SIR-AH-EAKF,2,2024-03-30,wis,112.52390869565215
IL,SIR-AH-EAKF,2,2024-04-06,dev,22091.471424000003
IL,SIR-AH-EAKF,2,2024-04-06,wis,97.7610156521739
IL,SIR-AH-EAKF,2,2024-04-13,dev,20110.359721
IL,SIR-AH-EAKF,2,2024-04-13,wis,97.77044304347824
IL,SIR-AH-EAKF,2,2024-04-20,dev,21791.6644
IL,SIR-AH-EAKF,2,2024-04-20,wis,104.19121130434785
IL,SIR-AH-EAKF,3,2023-10-28,dev,721.298449
IL,SIR-AH-EAKF,3,2023-10-28,wis,17.53061260869565
IL,SIR-AH-EAKF,3,2023-11-04,dev,679.488489
IL,SIR-AH-EAKF,3,2023-11-04,wis,18.15955782608696
IL,SIR-AH-EAKF,3,2023-11-11,dev,965.096356
IL,SIR-AH-EAKF,3,2023-11-11,wis,23.11551782608696
IL,SIR-AH-EAKF,3,2023-11-18,dev,2775.498489
IL,SIR-AH-EAKF,3,2023-11-18,wis,35.11016956521739
IL,SIR-AH-EAKF,3,2023-11-25,dev,4872.319203999999
IL,SIR-AH-EAKF,3,2023-11-25,wis,44.5539052173913
IL,SIR-AH-EAKF,3,2023-12-02,dev,10004.200441
IL,SIR-AH-EAKF,3,2023-12-02,wis,62.63855695652175
IL,SIR-AH-EAKF,3,2023-12-09,dev,29736.243364
IL,SIR-AH-EAKF,3,2023-12-09,wis,104.67716304347827
IL,SIR-AH-EAKF,3,2023-12-16,dev,35451.994369
IL,SIR-AH-EAKF,3,2023-12-16,wis,110.1942391304348
IL,SIR-AH-EAKF,3,2023-12-23,dev,47168.021124000006
IL,SIR-AH-EAKF,3,2023-12-23,wis,140.52420391304346
IL,SIR-AH-EAKF,3,2023-12-30,dev,159911.212321
IL,SIR-AH-EAKF,3,2023-12-30,wis,218.4428886956522
IL,SIR-AH-EAKF,3,2024-01-06,dev,225732.362769
IL,SIR-AH-EAKF,3,2024-01-06,wis,243.29032304347825
IL,SIR-AH-EAKF,3,2024-01-13,dev,94580.236521
IL,SIR-AH-EAKF,3,2024-01-13,wis,170.72379739130434
IL,SIR-AH-EAKF,3,2024-01-20,dev,35477.229316000004
IL,SIR-AH-EAKF,3,2024-01-20,wis,116.75696565217392
IL,SIR-AH-EAKF,3,2024-01-27,dev,3078.1413609999995
IL,SIR-AH-EAKF,3,2024-01-27,wis,117.55783260869566
IL,SIR-AH-EAKF,3,2024-02-03,dev,53699.719824000014
IL,SIR-AH-EAKF,3,2024-02-03,wis,164.5766152173913
IL,SIR-AH-EAKF,3,2024-02-10,dev,314.6011690000008
IL,SIR-AH-EAKF,3,2024-02-10,wis,66.12534739130435
IL,SIR-AH-EAKF,3,2024-02-17,dev,14935.039681
IL,SIR-AH-EAKF,3,2024-02-17,wis,65.17446869565218
IL,SIR-AH-EAKF,3,2024-02-24,dev,41652.319921
IL,SIR-AH-EAKF,3,2024-02-24,wis,133.2243456521739
IL,SIR-AH-EAKF,3,2024-03-02,dev,69669.074601
IL,SIR-AH-EAKF,3,2024-03-02,wis,196.6422334782609
IL,SIR-AH-EAKF,3,2024-03-09,dev,91564.339216
IL,SIR-AH-EAKF,3,2024-03-09,wis,250.68763217391307
IL,SIR-AH-EAKF,3,2024-03-16,dev,59741.625241
IL,SIR-AH-EAKF,3,2024-03-16,wis,195.9567365217392
IL,SIR-AH-EAKF,3,2024-03-23,dev,48840.558001
IL,SIR-AH-EAKF,3,2024-03-23,wis,171.18462826086957
IL,SIR-AH-EAKF,3,2024-03-30,dev,40043.611881
IL,SIR-AH-EAKF,3,2024-03-30,wis,153.88385260869563
IL,SIR-AH-EAKF,3,2024-04-06,dev,26606.829456
IL,SIR-AH-EAKF,3,2024-04-06,wis,115.0335091304348
IL,SIR-AH-EAKF,3,2024-04-13,dev,23859.745156
IL,SIR-AH-EAKF,3,2024-04-13,wis,108.57008260869564
IL,SIR-AH-EAKF,3,2024-04-20,dev,26094.848521
IL,SIR-AH-EAKF,3,2024-04-20,wis,121.50522739130436
IN,SIR-AH-EAKF,0,2023-10-07,dev,37.136836
IN,SIR-AH-EAKF,0,2023-10-07,wis,3.337394347826087
IN,SIR-AH-EAKF,0,2023-10-14,dev,29.855296000000006
IN,SIR-AH-EAKF,0,2023-10-14,wis,3.292525652173913
IN,SIR-AH-EAKF,0,2023-10-21,dev,370.60100100000005
IN,SIR-AH-EAKF,0,2023-10-21,wis,11.55700304347826
IN,SIR-AH-EAKF,0,2023-10-28,dev,365.842129
IN,SIR-AH-EAKF,0,2023-10-28,wis,10.928104347826087
IN,SIR-AH-EAKF,0,2023-11-04,dev,625.8002559999999
IN,SIR-AH-EAKF,0,2023-11-04,wis,14.607210434782608
IN,SIR-AH-EAKF,0,2023-11-11,dev,539.4006250000001
IN,SIR-AH-EAKF,0,2023-11-11,wis,12.76255086956522
IN,SIR-AH-EAKF,0,2023-11-18,dev,1003.305625
IN,SIR-AH-EAKF,0,2023-11-18,wis,17.517905652173912
IN,SIR-AH-EAKF,0,2023-11-25,dev,2118.945024
IN,SIR-AH-EAKF,0,2023-11-25,wis,25.32856565217392
IN,SIR-AH-EAKF,0,2023-12-02,dev,1050.1488359999998
IN,SIR-AH-EAKF,0,2023-12-02,wis,20.376205217391306
IN,SIR-AH-EAKF,0,2023-12-09,dev,1770.3056250000002
IN,SIR-AH-EAKF,0,2023-12-09,wis,26.97256652173913
IN,SIR-AH-EAKF,0,2023-12-16,dev,669.1016889999995
IN,SIR-AH-EAKF,0,2023-12-16,wis,26.904825217391306
IN,SIR-AH-EAKF,0,2023-12-23,dev,1616.2008039999998
IN,SIR-AH-EAKF,0,2023-12-23,wis,33.32428217391304
IN,SIR-AH-EAKF,0,2023-12-30,dev,19020.547225
IN,SIR-AH-EAKF,0,2023-12-30,wis,75.73104913043478
IN,SIR-AH-EAKF,0,2024-01-06,dev,41689.472400000006
IN,SIR-AH-EAKF,0,2024-01-06,wis,120.54921739130435
IN,SIR-AH-EAKF,0,2024-01-13,dev,7227.040144
IN,SIR-AH-EAKF,0,2024-01-13,wis,53.11614217391303
IN,SIR-AH-EAKF,0,2024-01-20,dev,4011.0688890000033
IN,SIR-AH-EAKF,0,2024-01-20,wis,53.02084782608697
IN,SIR-AH-EAKF,0,2024-01-27,dev,211.5570250000005
IN,SIR-AH-EAKF,0,2024-01-27,wis,36.99003434782609
IN,SIR-AH-EAKF,0,2024-02-03,dev,3484.7770239999977
IN,SIR-AH-EAKF,0,2024-02-03,wis,39.11613304347826
IN,SIR-AH-EAKF,0,2024-02-10,dev,26921.590084
IN,SIR-AH-EAKF,0,2024-02-10,wis,100.09356782608695
IN,SIR-AH-EAKF,0,2024-02-17,dev,24710.896809
IN,SIR-AH-EAKF,0,2024-02-17,wis,102.37566782608695
IN,SIR-AH-EAKF,0,2024-02-24,dev,23457.9856
IN,SIR-AH-EAKF,0,2024-02-24,wis,98.67843304347824
IN,SIR-AH-EAKF,0,2024-03-02,dev,18262.819599999995
IN,SIR-AH-EAKF,0,2024-03-02,wis,85.07984173913044
IN,SIR-AH-EAKF,0,2024-03-09,dev,19961.733796
IN,SIR-AH-EAKF,0,2024-03-09,wis,94.19241391304348
IN,SIR-AH-EAKF,0,2024-03-16,dev,26008.657984
IN,SIR-AH-EAKF,0,2024-03-16,wis,111.93710695652172
IN,SIR-AH-EAKF,0,2024-03-23,dev,8701.904655999999
IN,SIR-AH-EAKF,0,2024-03-23,wis,58.03677217391304
IN,SIR-AH-EAKF,0,2024-03-30,dev,1309.4265960000005
IN,SIR-AH-EAKF,0,2024-03-30,wis,21.23709434782609
IN,SIR-AH-EAKF,0,2024-04-06,dev,4581.123855999999
IN,SIR-AH-EAKF,0,2024-04-06,wis,42.26769782608696
IN,SIR-AH-EAKF,0,2024-04-13,dev,6475.903729
IN,SIR-AH-EAKF,0,2024-04-13,wis,53.57145086956522
IN,SIR-AH-EAKF,0,2024-04-20,dev,3245.466961
IN,SIR-AH-EAKF,0,2024-04-20,wis,37.81952695652174
IN,SIR-AH-EAKF,1,2023-10-14,dev,58.07964100000001
IN,SIR-AH-EAKF,1,2023-10-14,wis,4.254946086956521
IN,SIR-AH-EAKF,1,2023-10-21,dev,424.648449
IN,SIR-AH-EAKF,1,2023-10-21,wis,11.84616608695652
IN,SIR-AH-EAKF,1,2023-10-28,dev,580.9546090000001
IN,SIR-AH-EAKF,1,2023-10-28,wis,14.562137391304349
IN,SIR-AH-EAKF,1,2023-11-04,dev,937.216996
IN,SIR-AH-EAKF,1,2023-11-04,wis,17.78044739130435
IN,SIR-AH-EAKF,1,2023-11-11,dev,874.3257609999999
IN,SIR-AH-EAKF,1,2023-11-11,wis,16.67449739130435
IN,SIR-AH-EAKF,1,2023-11-18,dev,2084.561649
IN,SIR-AH-EAKF,1,2023-11-18,wis,25.55828391304348
IN,SIR-AH-EAKF,1,2023-11-25,dev,4076.3117160000006
IN,SIR-AH-EAKF,1,2023-11-25,wis,35.36414913043478
IN,SIR-AH-EAKF,1,2023-12-02,dev,3805.779481000001
IN,SIR-AH-EAKF,1,2023-12-02,wis,34.54065652173914
IN,SIR-AH-EAKF,1,2023-12-09,dev,3875.0625
IN,SIR-AH-EAKF,1,2023-12-09,wis,39.92632304347826
IN,SIR-AH-EAKF,1,2023-12-16,dev,4655.742289000001
IN,SIR-AH-EAKF,1,2023-12-16,wis,42.92983260869565
IN,SIR-AH-EAKF,1,2023-12-23,dev,4250.127249000002
IN,SIR-AH-EAKF,1,2023-12-23,wis,51.490550000000006
IN,SIR-AH-EAKF,1,2023-12-30,dev,22561.241616000003
IN,SIR-AH-EAKF,1,2023-12-30,wis,82.9992152173913
IN,SIR-AH-EAKF,1,2024-01-06,dev,86282.60012100002
IN,SIR-AH-EAKF,1,2024-01-06,wis,180.3022391304348
IN,SIR-AH-EAKF,1,2024-01-13,dev,56824.547641
IN,SIR-AH-EAKF,1,2024-01-13,wis,134.1296295652174
IN,SIR-AH-EAKF,1,2024-01-20,dev,117.52728100000016
IN,SIR-AH-EAKF,1,2024-01-20,wis,49.24177695652174
IN,SIR-AH-EAKF,1,2024-01-27,dev,4704.450921
IN,SIR-AH-EAKF,1,2024-01-27,wis,60.98301347826087
IN,SIR-AH-EAKF,1,2024-02-03,dev,2588.876160999997
IN,SIR-AH-EAKF,1,2024-02-03,wis,42.06502739130436
IN,SIR-AH-EAKF,1,2024-02-10,dev,37825.193169
IN,SIR-AH-EAKF,1,2024-02-10,wis,124.26455565217393
IN,SIR-AH-EAKF,1,2024-02-17,dev,54104.155609
IN,SIR-AH-EAKF,1,2024-02-17,wis,164.88334347826088
IN,SIR-AH-EAKF,1,2024-02-24,dev,47721.713209
IN,SIR-AH-EAKF,1,2024-02-24,wis,157.73364826086953
IN,SIR-AH-EAKF,1,2024-03-02,dev,45407.774281000005
IN,SIR-AH-EAKF,1,2024-03-02,wis,156.8703260869565
IN,SIR-AH-EAKF,1,2024-03-09,dev,38063.22960400001
IN,SIR-AH-EAKF,1,2024-03-09,wis,133.29881
IN,SIR-AH-EAKF,1,2024-03-16,dev,47744.872036
IN,SIR-AH-EAKF,1,2024-03-16,wis,164.2788743478261
IN,SIR-AH-EAKF,1,2024-03-23,dev,22381.057609000003
IN,SIR-AH-EAKF,1,2024-03-23,wis,105.66557565217391
IN,SIR-AH-EAKF,1,2024-03-30,dev,4683.896720999999
IN,SIR-AH-EAKF,1,2024-03-30,wis,41.64573391304348
IN,SIR-AH-EAKF,1,2024-04-06,dev,5866.9472160000005
IN,SIR-AH-EAKF,1,2024-04-06,wis,49.34492391304348
IN,SIR-AH-EAKF,1,2024-04-13,dev,10075.742884
IN,SIR-AH-EAKF,1,2024-04-13,wis,71.50567608695653
IN,SIR-AH-EAKF,1,2024-04-20,dev,4758.7922560000015
IN,SIR-AH-EAKF,1,2024-04-20,wis,46.74830130434784
IN,SIR-AH-EAKF,2,2023-10-21,dev,475.937856
IN,SIR-AH-EAKF,2,2023-10-21,wis,13.272552608695651
IN,SIR-AH-EAKF,2,2023-10-28,dev,611.3256250000001
IN,SIR-AH-EAKF,2,2023-10-28,wis,14.66730086956522
IN,SIR-AH-EAKF,2,2023-11-04,dev,1149.413409
IN,SIR-AH-EAKF,2,2023-11-04,wis,21.08752869565217
IN,SIR-AH-EAKF,2,2023-11-11,dev,1161.5145610000002
IN,SIR-AH-EAKF,2,2023-11-11,wis,20.050049565217392
IN,SIR-AH-EAKF,2,2023-11-18,dev,2474.167081
IN,SIR-AH-EAKF,2,2023-11-18,wis,28.87656913043478
IN,SIR-AH-EAKF,2,2023-11-25,dev,5569.039876000001
IN,SIR-AH-EAKF,2,2023-11-25,wis,42.88896173913044
IN,SIR-AH-EAKF,2,2023-12-02,dev,6320.568003999999
IN,SIR-AH-EAKF,2,2023-12-02,wis,45.565812173913045
IN,SIR-AH-EAKF,2,2023-12-09,dev,9318.233961000002
