date,year,week,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,US
2013-03-23,2013,12,1.01351,3.89456,1.34111,1.30751,3.237,0.697425,1.33806,4.39252,0.858369,,1.8007,3.17965,0.537634,1.45557,2.64034,1.9318,0.938315,0.756697,,1.39068,1.96761,0.772201,2.46751,1.06414,1.81256,4.08434,0.389656,0.86483,3.32671,3.07491,0.609162,2.85293,1.74431,1.81388,2.5496642741375317,0.823271,2.84058,0.543971,2.23717,,0.374298,1.30239,1.5328,1.39777,2.68087,1.93257,2.62536,1.85185,0.493316,1.00223,1.38982,0.719068,2.06778
2013-03-30,2013,13,0.91623,2.08523,0.930899,0.924276,2.96289,0.701403,0.974252,2.7278,0.806045,,1.73544,2.45536,0.532569,0.933461,2.44904,1.52966,0.613779,0.66362,,1.46828,2.81526,0.920051,1.98939,1.07527,1.86999,4.27448,0.580998,1.41025,4.39648,3.34101,0.333704,2.76671,1.52717,1.95603,2.267031542560853,0.866845,1.78482,0.704887,1.71415,,0.633453,1.2638,1.52027,1.5576,2.54637,1.79954,2.41272,2.69293,0.693739,0.838072,1.77413,0.444664,1.90281
2013-04-06,2013,14,0.333778,1.90824,0.398248,0.971765,2.50403,0.6436,0.763575,4.4098,0.552741,,1.40911,1.95695,0.519031,0.509287,2.31881,1.22368,0.452011,0.43277,,1.51658,1.28833,1.19685,1.79514,0.707808,1.2985,3.68828,0.155925,1.14971,4.14343,2.66117,0.301789,2.25873,1.38392,1.57446,2.01241461409824,0.881356,1.84182,0.766871,1.58031,,0.497804,0.839717,1.08785,0.909323,2.46144,1.92144,2.19136,3.38673,0.786138,0.538819,1.12368,0.467654,1.65902
2013-04-13,2013,15,0.71475,1.19202,0.518379,1.03507,1.97829,0.541377,0.744269,4.06863,0.243072,,1.0082,3.45588,0.371945,0.326023,1.89672,1.05047,0.551702,0.342031,,1.57023,1.82949,0.946657,1.58921,0.863371,1.25548,3.17919,0.21606,0.94323,3.67816,2.08668,0.595998,1.86459,1.18074,1.31522,1.6846318278983037,0.625,1.14596,0.285533,1.28509,,0.53143,0.684182,0.969462,0.906748,2.34755,1.63571,1.79362,3.79356,0.497512,0.789963,0.863825,0.430571,1.43006
2013-04-20,2013,16,1.31579,1.10686,0.270514,0.935564,1.82625,0.562016,0.744346,3.61174,0.363967,,0.941882,2.45098,0.452261,0.39984,1.82598,0.828228,0.157381,0.111364,,1.3764,1.22677,0.642398,1.47816,1.23119,0.901675,2.58736,0.0362056,0.870942,5.08475,2.99728,0.105597,0.997195,1.42792,1.0496,1.6946538569704888,0.496079,1.42429,0.258065,1.05755,,0.478627,0.359911,0.865161,0.492706,2.28962,1.39591,1.2814,3.40541,0.392157,0.506096,0.449787,0.270736,1.27757
2013-04-27,2013,17,0.786885,0.660815,0.533175,0.959781,1.7337,0.567389,0.692137,5.45455,0.0434028,,0.631108,3.50584,0.166945,0.469484,1.69867,0.608924,0.209847,0.0907441,,0.870495,1.21983,0.914989,1.39788,0.729927,1.24487,2.57813,0.177054,0.616857,4.65919,2.43995,0.134862,1.63898,1.29135,1.08536,1.5968909089198167,0.428266,1.74512,0.223428,0.915316,,0.414013,0.346177,0.718664,0.492424,2.10066,1.48716,1.21938,2.08828,0.393999,0.337458,0.383848,0.0568182,1.19009
2013-05-04,2013,18,0.856164,0.739447,0.265957,1.18592,1.6856,0.590158,0.714286,5.7732,0.0,,0.571364,2.866,0.277393,0.387597,1.64719,0.340216,0.298706,0.259621,,0.942834,1.09759,0.736772,0.989528,0.860737,0.918209,2.27837,0.0,0.254987,4.41413,2.36794,0.150966,1.83739,1.25528,1.03443,1.5772115047998085,0.384353,0.911162,0.316256,0.8909,,0.26575,0.151286,0.725655,0.276696,1.91757,1.53596,1.21462,2.31701,0.476996,0.270669,0.279864,0.156904,1.09556
2013-05-11,2013,19,0.17301,0.677577,0.118906,0.84028,1.62542,0.583766,0.502283,4.74198,0.0,,0.770743,3.93836,0.255885,0.129997,1.61373,0.433265,0.246144,0.0453583,,0.908136,2.70944,0.658979,1.32419,0.509613,0.839965,2.50143,0.0,0.217481,3.71041,2.20905,0.0,1.45819,1.38347,0.960045,1.5314218236835309,0.358543,0.66335,0.0809717,0.847587,,0.243467,0.222328,0.371058,0.205181,2.04946,1.51779,1.06852,1.75791,0.304169,0.163858,0.239408,0.217037,1.08589
2013-05-18,2013,20,1.13452,0.597222,0.214823,0.800176,1.69397,0.47352,0.575264,4.96503,0.0,,0.612261,3.79464,0.0870322,0.198282,1.89015,0.382653,0.209373,0.0624025,,0.783969,2.28534,0.437637,1.11895,0.61263,0.52705,2.45089,0.0412541,0.876339,2.21811,2.32681,0.036914,1.80754,1.18413,1.35322,1.4683160079358548,0.188147,0.397702,0.223547,0.738477,,0.0,0.184264,0.142959,0.140193,1.9264,1.42519,0.953416,1.88383,0.310843,0.159744,0.274637,0.0289184,1.07343
2013-05-25,2013,21,0.600109,0.803646,0.0858369,0.668103,1.59179,0.488355,0.55918,5.93645,0.0,,0.636416,1.51844,0.0,0.572597,1.42293,0.408297,0.199452,0.0,,0.610074,1.54024,0.876168,1.31349,0.687548,0.816168,2.25472,0.110011,0.903974,2.28938,2.48705,0.0394322,1.56784,1.59292,0.92672,1.4028384806120775,0.325998,0.322321,0.230061,0.885559,,0.0,0.10014,0.0256937,0.0904977,1.72047,1.56193,1.02018,2.23011,0.247525,0.170882,0.209784,0.0659631,1.01677
2013-06-01,2013,22,0.163399,0.522759,0.088968,0.670314,1.52385,0.425671,0.465658,3.99628,0.0,,0.522969,2.56696,0.0,0.0,1.58659,0.368664,0.333248,0.0208725,,0.673816,2.81875,0.828609,1.74044,0.567503,0.743633,2.20735,0.0,0.107735,2.23518,2.81955,0.0,1.52316,0.788644,1.04712,1.4532935226372554,0.527929,0.0,0.137049,0.960036,,0.0,0.389579,0.0879765,0.0904568,1.9246,1.73724,0.982714,1.95599,0.410023,0.428367,0.185914,0.281492,1.04847
2013-06-08,2013,23,0.176991,0.382433,0.0,0.717252,1.54648,0.365385,0.0,5.26742,0.0,,0.388242,2.24949,0.0,0.0607165,1.57555,0.386847,0.217812,0.0207771,,0.513891,1.81881,0.843961,1.5665,0.631912,0.209351,1.64636,0.245218,0.0676361,2.35199,0.358423,0.0518403,1.33617,1.3911,0.887989,1.2715872412212699,0.269427,0.102564,0.415512,0.76053,,0.0,0.121753,0.0492126,0.0473429,1.66351,1.5233,0.887691,2.14435,0.38817,0.143524,0.190638,0.0,0.920349
2013-06-15,2013,24,0.123839,0.42735,0.0,0.730257,1.58567,0.478446,0.0,3.99079,0.0,,0.381727,3.41297,0.0,0.0667111,1.64654,0.491642,0.173611,0.142712,,0.688924,2.55084,0.830532,1.17882,0.664084,0.211045,1.99554,0.0791139,0.0,2.3361,0.312175,0.0365497,1.47947,1.18989,0.574163,1.341294995479339,0.245523,0.0788644,0.4111,0.845819,,0.0243605,0.0609756,0.0,0.117495,1.57641,1.18249,0.93743,1.8797,0.403691,0.390472,0.191778,0.088968,0.920779
2013-06-22,2013,25,0.0565291,0.598395,0.176523,0.573628,1.59109,0.330897,0.0,5.07084,0.0,,0.363967,1.40187,0.0,0.066357,1.37145,0.228358,0.191152,0.0246124,,0.585076,1.27612,0.798199,1.56589,0.121212,0.236327,1.62306,0.226929,0.881543,2.04741,0.855615,0.0,1.75008,0.915229,1.09746,1.2521857392655915,0.396264,0.0800641,0.156863,0.614092,,0.0271961,0.0901713,0.222717,0.0915152,2.07494,1.31288,0.845789,1.17048,0.432113,0.22927,0.151976,0.0319183,0.904333
2013-06-29,2013,26,0.0,0.396983,0.499376,0.578577,1.41541,0.406032,0.0,3.9968,0.0,,0.283298,1.40977,0.0,0.125865,1.21819,0.322451,0.153531,0.082085,,0.602236,1.11429,0.800821,1.45393,0.574413,0.074184,1.79954,0.0784314,0.0637755,1.95465,0.439078,0.0851064,1.72084,0.716288,0.773071,1.1301386764052705,0.318514,0.0911162,0.187091,0.604195,,0.0,0.100503,0.515464,0.0367782,1.84375,1.0177,0.827225,1.75038,0.223564,0.192976,0.104254,0.0317965,0.83057
2013-07-06,2013,27,0.0,0.228945,0.0,0.522146,1.43255,0.344598,0.0,4.26885,0.0,,0.370136,0.753498,0.0,0.0,1.17423,0.453894,0.183217,0.0212585,,0.602604,1.19643,1.00416,1.86465,1.09127,0.040783,1.39608,0.0,1.23254,2.68123,0.336134,0.105374,0.110619,1.0981,0.682196,1.2148735077496917,0.129486,0.480307,0.0,0.542846,,0.0,0.0287109,0.172117,0.0,1.99341,0.858116,0.844016,1.27005,0.290698,0.747012,0.13044,0.0381825,0.862837
2013-07-13,2013,28,0.221076,0.246689,0.0,0.423953,1.25056,0.386941,0.0,4.6396,0.0,,0.230965,0.551181,0.0938967,0.186916,1.16156,0.299018,0.0863558,0.0596184,,0.521329,0.288739,0.810437,1.26174,0.449438,0.0352113,1.30618,0.0,0.0,1.54405,0.37831,0.0776398,1.21655,0.882863,0.345185,1.1070469668080472,0.328431,0.293974,0.268817,0.611897,,0.0478126,0.0361402,0.0,0.0113559,1.87277,0.872766,0.751779,1.44175,0.253218,0.293363,0.0619003,0.0,0.732182
2013-07-20,2013,29,0.212314,0.285963,0.203666,0.466611,1.30391,0.353756,0.0,3.4846,0.0,,0.224542,0.508906,0.0,0.0627746,0.96345,0.295625,0.158228,0.290135,,0.603887,0.892061,0.659472,1.61791,0.490463,0.0759013,1.31698,0.0,0.0,2.41411,0.490196,0.0392465,1.24601,1.00035,0.481506,1.00729827166766,0.0859599,0.2772,0.0960615,0.437613,,0.0,0.0,0.19685,0.0112651,1.75622,0.938416,0.731653,1.15607,0.334798,0.116369,0.144733,0.0839631,0.724558
2013-07-27,2013,30,0.163577,0.401091,0.0,0.570179,1.3224,0.469275,0.0,4.42073,0.0,,0.327948,0.567721,0.0,0.0,0.991386,0.189934,0.0593648,0.0954745,,0.447231,0.886474,0.623903,1.17672,0.680094,0.0,1.49117,0.0729395,1.08192,3.19767,0.900901,0.0,0.883281,0.885122,0.682594,0.9744389283223239,0.180505,0.164069,0.340136,0.417275,,0.0,0.0245399,0.19685,0.0221558,1.55077,1.09557,0.751795,1.92308,0.242772,0.186776,0.178309,0.0,0.740848
2013-08-03,2013,31,0.0521376,0.416287,0.0915751,0.585106,1.22818,0.362609,0.0,6.70978,0.0,,0.268397,0.587248,0.0,0.0,0.949602,0.245098,0.0755572,0.0212134,,0.481348,0.907354,0.62383,1.20076,0.607983,0.0773994,1.54989,0.0,0.0,1.55794,0.55788,0.0446628,1.36849,1.1277,0.500762,0.9540228669339059,0.374047,0.0495786,0.442968,0.563116,,0.0,0.0787815,0.0,0.0222247,1.71643,0.934849,0.752373,1.46972,0.118147,0.259548,0.116723,0.0819001,0.726037
2013-08-10,2013,32,0.361228,0.318121,0.102564,0.773709,1.32131,0.493225,0.0,5.18653,0.0,,0.307167,0.160128,0.0,0.17762,0.902903,0.182017,0.14404,0.136719,,0.585331,0.916466,0.694728,0.963801,0.509626,0.0680504,1.61554,0.0,0.735059,0.0,4.83736,0.0460193,2.13599,1.18163,0.329649,0.8765382072554331,0.126511,0.265722,0.287081,0.570278,,0.0,0.0239464,0.179211,0.0231401,1.42036,0.97318,0.627758,1.34977,0.162225,0.248447,0.175593,0.299658,0.755639
2013-08-17,2013,33,0.279486,0.307495,0.0865801,0.791116,1.21946,0.448604,0.0,5.05576,0.0,,0.358171,0.613497,0.0,0.0,1.07404,0.41806,0.172533,0.11655,,0.44635,0.935925,0.589072,1.13792,0.829099,0.095057,1.85141,0.0,1.03175,0.0,2.94302,0.0457038,1.21781,0.911854,0.511229,0.7672469374597034,0.309816,0.162272,0.0,0.571367,,0.0,0.0231,0.327869,0.0590179,1.64627,0.86334,0.74843,1.71395,0.205497,0.291181,0.193109,0.231214,0.761847
2013-08-24,2013,34,0.180505,0.420382,0.0672043,0.454139,1.19376,0.45863,0.297619,5.8296,0.0,,0.48257,0.527357,0.0,0.0807754,0.941708,0.273973,0.122324,0.149142,,0.525904,1.23343,0.377059,1.10357,0.750939,0.105263,2.31196,0.0,0.867679,0.0,2.9601,0.084246,1.14529,1.15545,0.42186,0.840612791361222,0.275482,1.0917,0.0,0.403464,,0.0,0.0193311,0.177936,0.0963763,1.65108,0.8474,1.00721,1.35922,0.205109,0.2849,0.0998814,0.0,0.779896
2013-08-31,2013,35,0.234742,0.449848,0.0576369,0.773549,1.53035,0.0,0.0,5.1149,0.0,,0.481037,1.33983,0.0,0.0789266,1.03193,0.349922,0.295858,0.153227,,0.37996,2.21441,0.680272,1.3688,0.769804,0.081389,2.52181,0.0,0.089153,0.0,0.763359,0.0,1.34721,1.10455,0.55931,0.8067593927571877,0.299835,0.430866,0.0,0.36554,,0.0,0.0722804,0.527241,0.15842,2.14174,1.39539,0.812642,2.2695,0.180759,0.223285,0.23888,0.0732601,0.899138
2013-09-07,2013,36,0.369549,0.794538,0.123153,0.860215,1.63164,0.739927,0.212465,4.07659,0.0,,0.585656,1.427,0.165017,0.0,1.18983,0.538401,0.334652,0.133283,,0.256022,1.11243,0.517435,1.20918,0.117786,0.306279,2.28196,0.0,0.907323,0.0,3.4678,0.1443,0.901886,1.30741,0.696926,0.804377507064763,0.364596,1.62081,0.143062,0.475082,,0.0466418,0.0932662,0.954198,0.0511143,2.89449,1.06429,1.03449,1.64722,0.143301,0.4,0.285068,0.129814,0.999524
2013-09-14,2013,37,0.608519,0.73914,0.220872,0.746062,1.70543,0.623053,0.0686342,5.61511,0.0,,0.630374,1.61663,0.0716846,0.179426,1.37006,0.377169,0.159915,0.222924,,0.431389,2.35627,0.471311,1.71218,0.126904,0.337838,2.39607,0.0,0.830565,0.265252,4.96134,0.0382409,0.896861,1.53489,0.663538,0.862647171115766,0.322719,1.04869,0.14245,0.66058,,0.0850051,0.13901,0.172414,0.149659,2.86301,0.102071,1.17679,1.67504,0.203139,0.194553,0.394207,0.195771,1.0558
2013-09-21,2013,38,0.894454,0.665083,0.715137,0.784434,1.67839,0.606296,0.379507,5.92142,0.0,,0.702136,1.37195,0.0,0.0550358,1.45643,0.576142,0.269469,0.114613,,0.532184,2.0801,0.207756,1.775,0.0637552,0.431566,2.15876,0.0581734,0.465297,0.0,3.85941,0.0581058,1.12296,1.82122,0.629987,1.2399342975041063,0.247441,0.842171,0.443787,0.72715,,0.0653061,0.0937031,0.515274,0.16802,3.05223,0.218716,1.29821,2.22482,0.210647,0.484262,0.346605,0.112066,1.0967
2013-09-28,2013,39,0.517241,1.55075,0.0,0.947648,1.94581,0.584323,2.31101,5.34351,0.0,,0.695063,1.77353,0.162851,0.164654,1.43988,0.654391,0.284495,0.220629,,0.495255,2.27848,0.281258,1.18761,0.125905,0.354724,2.27382,0.0,1.66855,0.0,4.7043,0.0802246,0.911906,2.47041,0.228224,1.4448567127831946,0.723643,1.02987,0.436137,0.607761,,0.0317712,0.0948227,0.601323,0.255924,3.29382,1.03354,1.28907,3.54191,0.309438,0.434888,0.597693,0.205086,1.24709
2013-10-05,2013,40,0.6238,1.59044,1.63326,0.792311,1.52479,0.652244,0.701388,5.41463,0.49636,,1.00692,1.25261,0.170691,0.5631,1.41144,0.918555,0.333611,0.242983,,0.621216,0.544569,0.823958,1.1005,0.259572,1.10175,2.57892,0.0852152,0.356983,0.0765697,0.469484,0.0760601,1.51614,1.84558,0.584908,1.3974538813752218,0.478911,2.33181,0.0904432,0.754364,5.16129,0.0931677,0.272533,0.672156,0.292969,2.2366,1.16469,1.28394,1.77116,0.569882,0.704887,0.425137,0.451778,1.15746
2013-10-12,2013,41,0.838926,1.71352,1.58351,1.00148,1.75269,0.618727,0.765879,6.02353,0.0378215,,0.971469,1.98556,0.198186,0.553385,1.52682,0.89906,0.600429,0.168366,,0.702243,0.985784,0.554468,1.1484,0.660264,1.32619,2.88654,0.113766,0.867367,0.0485909,0.76,0.0736784,1.49528,1.81932,0.777235,1.304770824051427,0.646813,1.87829,0.151668,0.826735,6.28492,0.118143,0.334804,0.938385,0.245376,2.39646,1.29191,1.28999,1.84513,0.469106,1.06082,0.600144,0.645919,1.27184
2013-10-19,2013,42,0.655431,1.58193,1.67325,1.05946,1.74662,0.513635,0.851115,5.67605,0.758725,,1.01722,1.98925,0.208695,0.822763,1.60253,0.984087,0.572597,0.284356,,0.838235,0.930275,0.826162,1.27306,0.510856,1.00076,3.59019,0.0796495,0.746314,0.0484966,0.79698,0.0366838,1.75227,1.70027,0.714734,1.3841515546955856,0.525323,2.11759,0.443568,0.711153,7.71277,0.10915,0.365519,0.586354,0.323485,2.65115,1.3136,1.44527,1.4652,0.462509,0.492459,0.450942,0.305052,1.31623
2013-10-26,2013,43,0.640732,3.05901,1.7695,0.840393,1.77965,0.76778,1.32646,6.50195,1.43247,,1.1974,1.95767,0.217745,0.312392,1.73267,1.11026,0.927118,0.38655,,0.714331,0.838383,0.631413,1.07441,1.12782,1.24873,4.09245,0.0,0.734639,0.145419,0.947672,0.122951,1.73516,1.83791,0.745461,1.5680418144483854,0.541415,2.4853,0.321268,0.794165,4.5045,0.178227,0.572246,0.587293,0.260769,2.45818,1.49544,1.51564,1.56829,0.654889,0.945354,0.63305,0.368,1.37444
2013-11-02,2013,44,0.457666,2.89768,2.37823,1.04156,1.99307,0.547727,1.78213,5.20038,1.11441,,1.44104,2.10403,0.291361,0.531538,1.84818,1.01808,0.990375,0.538913,,0.752864,0.684679,0.31428,1.15028,1.32789,1.06213,4.3561,0.0776096,0.821066,0.739523,0.472306,0.144796,1.66137,1.949,0.804817,1.6600259577596457,0.565866,2.48809,0.459559,0.829274,7.33057,0.337942,0.558744,0.709478,0.294748,2.54797,1.272,1.63527,1.31212,0.587889,0.988609,0.578331,0.576541,1.46781
2013-11-09,2013,45,0.563258,3.31035,1.96604,1.14376,2.29774,0.679462,1.81609,7.20887,1.22997,,1.57451,2.20936,0.261519,0.390117,1.79131,1.12326,1.12446,0.564254,,0.792602,0.722491,0.329075,1.35071,0.953188,1.16895,4.64586,0.0376932,0.891586,0.234926,0.690407,0.273684,1.60633,2.03065,1.00333,1.7453398868589445,0.684692,3.53245,0.307613,0.773813,4.75578,0.152486,0.450721,0.889713,0.370059,2.98433,1.263,1.56031,1.86391,0.39869,1.09842,0.714434,0.576419,1.5834
2013-11-16,2013,46,0.429185,3.30741,1.76103,1.07193,2.29161,0.593258,1.17647,7.79841,1.28205,,1.66375,2.1264,0.201719,0.870687,1.80678,1.12862,0.736096,0.464582,,0.858244,1.02634,0.698273,1.4787,0.463714,1.23795,5.02288,0.295334,0.990508,0.0694927,0.953107,0.191083,1.5635,2.3425,0.93076,1.783405122289308,0.71213,3.42067,0.484914,0.887462,2.81294,0.111803,0.322779,1.10861,0.492741,3.57321,1.16391,1.57625,1.87949,0.43734,0.802139,0.906949,0.373648,1.60253
2013-11-23,2013,47,0.439883,3.76957,2.06209,1.31731,2.13404,0.754498,0.666667,8.19936,0.840598,,1.99441,2.53583,0.22015,0.996678,1.93023,1.02115,1.29288,0.304366,,0.808617,0.886032,0.418493,1.4711,0.376189,1.4448,5.14072,0.22409,0.87001,0.257235,0.679456,0.216068,1.99283,2.41625,1.0488,1.897956188309544,0.683909,3.03972,0.496689,0.725484,3.97059,0.266469,1.0033,0.879909,0.869565,4.24138,1.80261,1.72339,1.89911,0.334935,1.1101,0.650195,0.76438,1.72344
2013-11-30,2013,48,0.321543,3.86408,2.90023,1.3855,2.59558,0.725176,0.893471,9.6956,1.12896,,2.73349,1.74064,0.192567,0.942549,2.33875,1.52973,1.19681,0.156519,,1.04882,1.31439,1.23086,2.41871,1.08668,1.6266,5.77082,0.169683,1.45934,0.658288,0.900424,0.157679,2.30253,2.35611,1.54363,2.2335047037993045,0.97723,2.54652,0.324675,1.01918,3.62319,0.238493,1.02503,1.37978,1.14943,5.07503,1.84716,1.91655,1.79453,0.858586,1.11873,1.15874,0.511447,2.11076
2013-12-07,2013,49,0.589181,5.90269,2.79739,1.35737,2.32553,1.3374,0.933998,11.0972,1.29994,,2.75498,2.10035,0.236046,0.575153,2.38091,1.27785,1.33824,0.601551,,0.840584,1.10348,0.788412,2.14276,1.17106,1.90597,6.0416,0.473244,1.23108,0.349162,0.712946,0.107852,1.99525,2.31555,1.39576,2.313725490196078,0.776099,4.32297,0.746714,1.0175,4.12371,0.348819,1.80626,1.16938,1.74569,5.62401,2.79971,1.98556,2.4369,0.625286,1.02852,1.02495,0.721955,2.1708
2013-12-14,2013,50,1.38122,6.3419,1.83861,1.34871,2.77058,1.47079,1.2318,9.10415,1.08902,,2.71505,2.86248,0.269823,1.0514,2.78107,1.69102,1.70002,0.486114,,1.24387,1.13908,0.913242,1.881,0.904621,2.27721,6.21812,0.452117,1.47999,1.22468,0.899743,0.172117,1.32384,2.68017,1.64318,2.405718650685125,0.817694,4.06279,0.898204,1.20732,3.14961,0.228833,1.55164,1.06713,1.72207,6.56142,2.66735,2.18044,1.88046,0.740157,1.69048,0.926539,0.748734,2.36971
2013-12-21,2013,51,3.22917,7.01148,3.5453,1.81399,3.1557,1.9853,1.33091,10.6426,1.78201,,4.04705,3.265,0.414649,2.84536,3.00035,2.95226,2.76878,0.744744,,1.3106,0.86881,1.00865,2.44917,2.01371,4.55016,7.28649,0.834028,2.09329,2.10657,1.17925,0.101807,1.95949,3.68157,2.48553,2.671130952380952,0.948992,4.68674,1.76152,1.83724,4.10959,0.176678,2.69722,1.51089,3.19221,10.0139,2.74928,2.61354,3.07294,0.871776,1.31054,1.24187,1.08108,3.15997
2013-12-28,2013,52,5.30883,7.46047,7.82313,1.90977,5.10491,2.89192,1.43035,13.7076,3.23232,,5.37386,2.06044,0.4914,6.89223,4.50831,5.72125,5.97403,1.56378,,1.87773,2.89608,1.11067,3.35632,3.51852,6.69931,7.97735,4.81586,4.54545,3.81992,1.56863,0.512164,2.32845,5.3554,4.12023,3.4642501792038005,1.90456,7.26619,4.26703,3.10234,0.0,0.41841,2.86885,2.21993,7.30007,11.0449,5.39844,3.4295,4.66445,2.24373,3.02158,1.9583,1.88179,4.59053
2014-01-04,2014,1,3.92749,6.91366,8.09035,2.11664,5.1101,2.83499,1.39241,16.3476,1.84014,,3.58021,2.95858,0.536949,8.42142,4.44242,4.01657,5.3431,1.92635,,1.93805,3.02808,1.12263,3.56317,3.34739,5.92605,7.49913,2.97143,3.91786,2.71769,1.87768,0.384212,3.74359,6.53901,3.68822,3.492723492723493,2.31029,6.62417,5.00275,3.24514,3.00429,0.77415,2.62621,2.19493,6.56244,9.17567,3.5726,3.88364,4.38635,2.40189,2.05023,3.02139,2.4724,4.28195
2014-01-11,2014,2,3.4096,5.12425,6.71369,1.98886,4.61744,2.41081,1.40479,13.3748,2.02367,,2.28367,3.61589,0.572124,6.52052,3.44904,3.49933,4.56558,1.74694,,1.33203,1.78191,1.12581,3.15222,2.51268,3.97493,6.17894,1.69348,2.47585,2.66344,1.77795,0.826887,3.19855,5.8621,3.22084,2.8174069915137236,1.83799,6.94503,3.47976,2.83613,3.48837,1.10585,2.16539,2.27707,5.68428,7.02738,3.29272,4.06224,4.19244,2.57345,2.11346,3.49505,2.19116,3.56288
2014-01-18,2014,3,2.49351,4.12286,6.18,2.8169,4.57287,2.02414,1.56156,8.77411,2.40964,,2.00119,3.38421,0.646956,4.17802,2.99557,2.98864,5.70495,1.60158,,1.82443,2.257,1.28159,2.44761,3.1093,3.3622,5.18229,1.01585,3.21006,2.56917,1.97794,0.977278,3.25342,5.23758,2.63852,3.112233594753866,1.69376,7.63397,3.30138,2.71894,3.31325,1.66634,1.14888,1.72071,5.08926,5.47173,3.12789,4.6483,3.0185,2.15034,2.14545,4.12063,2.62159,3.36378
2014-01-25,2014,4,1.85097,4.90589,6.45527,3.20993,5.04872,1.79752,2.11538,9.20716,3.70828,,1.84772,5.30303,0.573543,2.90499,2.81371,3.38857,5.28142,1.36875,,1.74202,2.07697,1.80248,2.5653,3.26496,3.19497,4.99943,0.635497,3.13997,2.42769,2.49233,1.08745,2.56233,4.58028,2.09538,3.067272888660953,1.83346,7.53382,2.36039,3.07744,3.84615,0.939137,1.40867,1.90963,4.22368,4.97024,3.05851,4.37013,5.33255,2.37034,2.62035,4.54972,2.36266,3.39659
2014-02-01,2014,5,1.86667,4.19172,7.05495,2.92286,4.28707,1.65351,3.24649,8.93569,2.48214,,1.8826,4.99376,0.547358,2.59782,2.31313,3.04646,4.66637,1.08631,,1.58231,2.00847,1.9802,2.40028,2.53456,3.17951,4.83694,0.145613,2.90097,1.29291,2.04842,0.574205,3.57187,4.5808,2.25962,2.747629914101779,1.71574,8.74261,1.44202,2.83049,4.59418,1.09382,1.62555,2.2584,3.23936,4.69254,2.5232,3.69423,4.62777,1.72016,1.56174,2.78674,2.07193,3.11922
2014-02-08,2014,6,1.60976,3.62115,5.30612,2.64201,3.83781,1.59832,3.27323,9.0053,2.98507,,1.33199,5.58968,0.457302,2.09622,2.09311,2.40204,2.98964,1.05997,,1.99802,2.28933,1.9725,2.33985,2.15726,2.43792,4.11217,0.518327,1.7691,1.89639,1.99442,0.830816,3.41817,3.45948,1.89535,2.745606372286565,1.21782,8.5917,1.2931,2.51665,4.83384,1.44172,0.886173,1.97139,3.12792,4.15233,2.47417,3.28552,3.84845,1.64107,2.47756,2.10362,1.52225,2.83572
2014-02-15,2014,7,1.71518,3.06381,4.12917,2.37206,3.46235,1.25705,2.31715,7.20721,2.2707,,1.33795,5.77617,0.419744,1.22951,2.02027,1.94611,2.26361,0.777628,,1.65155,1.95654,1.82579,2.38357,2.13796,2.00081,3.7958,0.143885,2.06718,0.729927,1.21046,0.363542,3.34581,4.35127,1.47948,2.457689771614682,1.2954,3.5958,0.794378,1.97179,5.02035,1.06366,0.951452,1.9942,2.31049,4.02182,2.48033,3.13499,3.48042,1.43451,1.8717,2.19595,1.4562,2.48484
2014-02-22,2014,8,0.664084,1.96498,2.90946,2.05059,3.38719,0.978969,2.9813,7.97153,1.72612,,0.829436,8.10466,0.387294,1.60794,2.07339,1.96205,2.19104,0.829515,,1.45711,1.37195,1.86074,2.53917,2.65642,1.68301,3.02017,0.331538,1.4358,1.75953,0.808081,0.516917,2.57067,3.13152,1.02141,2.2274680137859404,0.976909,5.38348,0.880432,1.78917,3.72272,0.723327,0.578668,1.83036,1.50353,3.86342,2.7389,2.68339,2.76364,1.51721,2.24364,1.78596,1.47792,2.2741
2014-03-01,2014,9,0.84246,2.17243,2.24778,2.0401,3.03955,1.05669,2.43843,8.52626,1.86263,,0.902047,6.84524,0.300725,1.4071,2.04208,1.77923,2.09873,0.447359,,1.2469,1.40081,1.40138,1.90937,1.96669,1.63679,3.02302,0.15625,1.43214,0.569981,0.574713,0.374964,2.72978,2.35196,1.07607,1.936041645589412,1.12666,3.79888,0.473274,1.69503,4.20499,0.443561,0.207138,1.52961,1.38577,3.97478,2.04691,2.44837,3.46691,0.580191,2.44775,1.4445,1.01649,2.07244
2014-03-08,2014,10,0.942588,1.99863,2.30399,1.73595,2.72134,0.922708,2.50557,7.78073,1.95587,,0.814624,6.30225,0.247295,2.00494,1.849,1.34899,1.4466,0.322959,,1.3024,1.22427,1.52855,2.25215,2.27225,1.40174,3.07097,0.403522,1.312,0.882553,0.97269,0.294827,2.75766,2.05069,0.972376,2.3193136249183994,0.995671,3.4255,0.508044,1.46823,2.87278,0.495433,0.288971,2.00293,1.6397,3.78548,2.54926,2.26653,2.78364,0.724638,2.17066,1.24209,0.978887,1.98207
