AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,PR,VI,US
0.019425,0,0.007105442,0.018858333,0.00678315,0.0104,0.012561905,0.014447619,0.013995238,0.01967551,0.019567857,0,0.006854762,0.015103571,0.014764286,0.014457143,0.015292857,0.016026191,0.019779365,0.010214286,0.009225275,0.013871429,0.005590476,0.010726191,0.013576191,0.009876191,0.011714286,0.017971429,0.011475,0.012986905,0.016011111,0.007490476,0.013995238,0.010961905,0.010031973,0.01216746,0.019795238,0.01716,0.012588889,0.012442857,0.018595238,0.012451429,0.017754762,0.015803509,0.006265079,0.011214286,0.015485714,0.008636735,0.013935714,0.011128571,0.009081746,0,0,0.013169874
0.01922381,0,0.00709932,0.018882143,0.006855678,0.010168651,0.013095238,0.015314286,0.015057143,0.019629932,0.019340476,0,0.006927381,0.015133333,0.015157143,0.014180159,0.015067262,0.016235714,0.019687302,0.010533333,0.009492308,0.013661905,0.005490952,0.011114286,0.014290476,0.009955556,0.012319048,0.017920238,0.011680357,0.013855952,0.016266667,0.007549405,0.015057143,0.011342857,0.010462585,0.012169048,0.019954762,0.016722857,0.013534921,0.012914286,0.018466667,0.012494286,0.017553572,0.015603258,0.006326191,0.011707143,0.01598381,0.008657823,0.014919048,0.011263492,0.008856746,0,0,0.013370938
0.019046429,0,0.007017007,0.018369048,0.006715751,0.009990476,0.013466667,0.0157,0.015590476,0.019580952,0.019291667,0,0.006891667,0.015282143,0.015435714,0.01422381,0.014920238,0.016052381,0.019525397,0.011020635,0.009598535,0.01324966,0.005659524,0.011514286,0.014704762,0.009850794,0.012859048,0.018034524,0.012267857,0.014247619,0.016071429,0.007373214,0.015590476,0.011726191,0.011172109,0.012696032,0.019483333,0.016604762,0.014114286,0.013195238,0.0184,0.012515238,0.017139286,0.015501504,0.00634127,0.012226191,0.016158095,0.008360544,0.015133333,0.011523016,0.008529365,0,0,0.013468612
0.01877381,0,0.007036735,0.018142857,0.006700366,0.010269048,0.013833333,0.015895238,0.015752381,0.019635374,0.019188095,0,0.006891071,0.015259524,0.015261905,0.014139683,0.014946429,0.016009524,0.019368254,0.01085873,0.009539927,0.013315646,0.005656667,0.011580952,0.014978571,0.009655556,0.013488572,0.018145238,0.011985714,0.014208333,0.016077778,0.007354762,0.015752381,0.012107143,0.011470068,0.012740476,0.019211905,0.016524762,0.014480952,0.013585714,0.018354762,0.01250381,0.017089286,0.015508772,0.006212698,0.012609524,0.016318095,0.008388435,0.015240476,0.01181746,0.008734524,0,0,0.013522476
0.018858333,0,0.00705034,0.018452381,0.006642491,0.010213889,0.0137,0.015957143,0.01577619,0.019546939,0.019317857,0,0.007014881,0.015241667,0.015242857,0.014719841,0.015616667,0.01614881,0.019398413,0.010852381,0.009389744,0.014403401,0.005591429,0.011407143,0.014947619,0.009496825,0.013118095,0.018267857,0.012151191,0.013904762,0.016430159,0.007420238,0.01577619,0.01185,0.01137415,0.013100794,0.019383334,0.016729524,0.014074603,0.013466667,0.018507143,0.013129524,0.017214286,0.015684963,0.005954762,0.01235,0.016453333,0.008331973,0.015261905,0.011969048,0.008618254,0,0,0.013581837
0.0189,0,0.007154422,0.018638095,0.006491575,0.010250397,0.013928571,0.016290476,0.016304762,0.019676871,0.019464286,0,0.006959524,0.015934524,0.015735714,0.015723016,0.015393452,0.016284524,0.019657143,0.011496825,0.009657143,0.014190476,0.005443333,0.011769048,0.015238095,0.009733862,0.013431429,0.018319048,0.012050595,0.014316667,0.016350794,0.007414286,0.016304762,0.012019048,0.011956463,0.013245238,0.019426191,0.017053333,0.01444127,0.013628571,0.0186,0.013186667,0.017308333,0.015842607,0.006121429,0.012680952,0.016590476,0.008246259,0.015447619,0.012880952,0.008772619,0,0,0.013794933
0.018791667,0,0.007133333,0.018495238,0.006584615,0.010334127,0.014561905,0.016742857,0.016842857,0.019777551,0.019403572,0,0.006952976,0.01672381,0.016157143,0.015865873,0.015280357,0.016586905,0.019485714,0.011906349,0.009841758,0.013955782,0.005525714,0.012352381,0.015766667,0.009679894,0.014046667,0.018613095,0.012032143,0.014742857,0.015877778,0.007406548,0.016842857,0.012764286,0.011459864,0.012502381,0.019109524,0.017390476,0.01505873,0.014233333,0.018842857,0.012796191,0.017338095,0.015765664,0.006020635,0.01347381,0.017079048,0.008376871,0.016092857,0.012659524,0.008865873,0,0,0.013962061
0.018969048,0,0.006886395,0.018817857,0.006625275,0.010348413,0.014385714,0.016780952,0.01702381,0.019819048,0.019560714,0,0.007398214,0.016767857,0.016354762,0.015994444,0.015434524,0.017026191,0.019301587,0.011633333,0.009794139,0.014855782,0.00571,0.011961905,0.015661905,0.009675132,0.013489524,0.018928572,0.012232143,0.014946429,0.016019048,0.007430952,0.01702381,0.012421429,0.011161225,0.012675397,0.019290476,0.017847619,0.015038095,0.014209524,0.018954762,0.013475238,0.017817857,0.015805263,0.005975397,0.012719048,0.017431429,0.008455102,0.016278571,0.0123,0.00919127,0,0,0.014038881
0.0191,0,0.007031973,0.019508334,0.006694139,0.010410714,0.013976191,0.016376191,0.016261905,0.019768027,0.019676191,0,0.007083929,0.016639286,0.015947619,0.016202381,0.015851786,0.016807143,0.019487302,0.010904762,0.009407326,0.014702041,0.005724286,0.011557143,0.015233333,0.009821693,0.012989524,0.019014286,0.012065476,0.014263095,0.016471429,0.007550595,0.016261905,0.011983333,0.01125034,0.012549206,0.019638095,0.018465714,0.014215873,0.013833333,0.019078572,0.013410476,0.017995238,0.015879699,0.006180159,0.012247619,0.016991429,0.008310204,0.015526191,0.012494445,0.009417857,0,0,0.013923628
0.019278572,0,0.007112925,0.019804762,0.006762271,0.010322619,0.013966667,0.016157143,0.016214286,0.019957143,0.019754762,0,0.006934524,0.017013095,0.016419048,0.015754762,0.015554167,0.017051191,0.019771429,0.011103175,0.009183517,0.014394558,0.005732857,0.011707143,0.015185714,0.010028571,0.013135238,0.01864881,0.011525,0.014691667,0.016626984,0.0075625,0.016214286,0.012128572,0.011663946,0.012555556,0.019854762,0.018497143,0.014550794,0.013728571,0.019035714,0.013064762,0.018235714,0.01601604,0.006151587,0.012464286,0.016725714,0.008745578,0.015571429,0.012698413,0.009328571,0,0,0.013971154
0.019175,0,0.00737415,0.019316667,0.006880952,0.010306349,0.014252381,0.016485714,0.016371429,0.019959184,0.019653571,0,0.007121429,0.016463095,0.016276191,0.015260318,0.015017857,0.017220238,0.019798413,0.011084127,0.009331868,0.013966667,0.00579,0.01182381,0.015430952,0.010230688,0.013254286,0.019061905,0.011385714,0.014865476,0.016173016,0.007944048,0.016371429,0.012247619,0.011436054,0.011928571,0.019685714,0.017677143,0.014550794,0.013961905,0.019221429,0.012384762,0.018314286,0.015874687,0.00624127,0.01252381,0.017200953,0.008973469,0.015866667,0.012161905,0.009121032,0,0,0.013939163
0.019429762,0,0.007806803,0.0189,0.006992674,0.010521032,0.014428571,0.016761905,0.016780952,0.020079592,0.019857143,0,0.007366667,0.015567857,0.015507143,0.014300794,0.014727976,0.016613095,0.019879365,0.01155873,0.00930293,0.013216327,0.006066191,0.012111905,0.0157,0.010209524,0.013604762,0.019207143,0.011190476,0.014480952,0.015598413,0.007922619,0.016780952,0.012528571,0.010787075,0.011828571,0.019833334,0.01708,0.014734921,0.014119048,0.019376191,0.011782857,0.017978571,0.015753133,0.006783333,0.012876191,0.017295238,0.008930612,0.01595,0.011420635,0.009163889,0,0,0.013891723
0.019322619,0,0.007960544,0.018513095,0.006934066,0.010371826,0.014280952,0.016571429,0.016280953,0.020068708,0.019738095,0,0.007438095,0.01495,0.014704762,0.014173016,0.0147875,0.016054762,0.019609524,0.011273016,0.009206593,0.013604762,0.006168571,0.011757143,0.015442857,0.010298942,0.012753333,0.018984524,0.011491667,0.013482143,0.015907937,0.007680357,0.016280953,0.012233333,0.010652381,0.012014286,0.019716667,0.016494286,0.013728571,0.014176191,0.019080952,0.012507619,0.017765476,0.015583709,0.007019841,0.012269048,0.016856191,0.008866667,0.015142857,0.011502381,0.009052778,0,0,0.013688897
0.019271429,0,0.008244218,0.018652381,0.006830403,0.010496825,0.014195238,0.016409524,0.016119048,0.019953061,0.019532143,0,0.007459524,0.015252381,0.015316667,0.014486508,0.014782143,0.016559524,0.019604762,0.011096825,0.009351648,0.013785034,0.006146191,0.011690476,0.015304762,0.010143386,0.01278381,0.018708333,0.011952381,0.014145238,0.015995238,0.007755952,0.016119048,0.012116667,0.010811565,0.012728571,0.019728572,0.016462857,0.014092064,0.014095238,0.018880953,0.012930476,0.017927381,0.015518546,0.007094444,0.012197619,0.016875238,0.008709524,0.015535714,0.011911111,0.009200794,0,0,0.013774723
0.019427381,0,0.008357823,0.018864286,0.006640659,0.010642064,0.013990476,0.016004762,0.015904762,0.019765306,0.019635714,0,0.007409524,0.015540476,0.015578572,0.014570635,0.014952976,0.01667381,0.019512698,0.010909524,0.009430769,0.013809524,0.005988571,0.011526191,0.015047619,0.01017037,0.012859048,0.018778572,0.011644048,0.014283333,0.01575873,0.007397619,0.015904762,0.011945238,0.011463946,0.012519048,0.020109524,0.016875238,0.014209524,0.013928572,0.019061905,0.012495238,0.018089286,0.015436341,0.007180159,0.012114286,0.016878095,0.008608844,0.015552381,0.012244444,0.0092,0,0,0.01377332
0.019441667,0,0.00804898,0.018794048,0.006498535,0.010261508,0.014385714,0.016557143,0.016633333,0.019587075,0.019821429,0,0.007274405,0.015664286,0.015528572,0.014980952,0.014507143,0.01677381,0.019579365,0.011325397,0.009375824,0.013959864,0.006038095,0.011909524,0.015621429,0.010597884,0.013397143,0.018944048,0.011555952,0.014211905,0.015536508,0.007228571,0.016633333,0.012464286,0.011061225,0.012319048,0.020128572,0.016924762,0.014596826,0.014119048,0.019190476,0.01278,0.018134524,0.015613033,0.006888095,0.012771429,0.017198095,0.0086,0.015914286,0.011975397,0.008738492,0,0,0.013879409
0.019417857,0,0.00775102,0.019003571,0.006506593,0.010352778,0.0145,0.016557143,0.016490476,0.019693197,0.019947619,0,0.007252976,0.016228572,0.015978572,0.015174603,0.015002381,0.016722619,0.019595238,0.011493651,0.009173626,0.013426531,0.005803333,0.012011905,0.015566667,0.010731217,0.013093333,0.019084524,0.010830357,0.014310714,0.015607937,0.007330357,0.016490476,0.012488095,0.011258503,0.012415873,0.019904762,0.017438095,0.014092064,0.014395238,0.019395238,0.011819048,0.017958333,0.01567594,0.00663254,0.012588095,0.017169524,0.008670748,0.015669048,0.012335714,0.008847222,0,0,0.013875182
0.019432143,0,0.007816327,0.019107143,0.006492674,0.010660318,0.014357143,0.016633333,0.016747619,0.019740816,0.019861905,0,0.007089286,0.015775,0.015707143,0.014359524,0.015013691,0.016735714,0.019668254,0.011744445,0.008904762,0.013086395,0.005712857,0.01202381,0.015583333,0.010711111,0.013134286,0.019115476,0.010717857,0.014527381,0.016211111,0.007510714,0.016747619,0.012366667,0.01107483,0.011603968,0.019892857,0.017258095,0.014453968,0.014119048,0.019271429,0.011645714,0.018059524,0.015714035,0.006471429,0.012578571,0.017230476,0.008644898,0.015892857,0.011771429,0.009015476,0,0,0.013836622
0.019545238,0,0.008063265,0.01915,0.006491941,0.010206746,0.014252381,0.016514286,0.016480952,0.019812245,0.019871429,0,0.006992857,0.015276191,0.015390476,0.014093651,0.014730952,0.016611905,0.019747619,0.011025397,0.008534799,0.013246939,0.005558095,0.011545238,0.015440476,0.010602117,0.012629524,0.018808333,0.011519643,0.014297619,0.01635873,0.007465476,0.016480952,0.011985714,0.011159184,0.012136508,0.020092857,0.016877143,0.014066667,0.014142857,0.018983333,0.012204762,0.017959524,0.016047619,0.006439683,0.011897619,0.016847619,0.008442857,0.015526191,0.011561111,0.008422222,0,0,0.013704876
0.01929881,0,0.008001361,0.018810714,0.006517582,0.010138889,0.014009524,0.016419048,0.016533333,0.019936054,0.019560714,0,0.0066625,0.014858333,0.015038095,0.014334921,0.014281548,0.016247619,0.019860318,0.010568254,0.008227839,0.013043537,0.005568095,0.011264286,0.015366667,0.010800529,0.013024762,0.018396429,0.011361905,0.014130952,0.015952381,0.007152381,0.016533333,0.011778572,0.011553742,0.012586508,0.019995238,0.016382857,0.014461905,0.013809524,0.018728572,0.01196,0.017667857,0.016146617,0.006495238,0.011911905,0.016824762,0.008109524,0.0158,0.011954762,0.008245238,0,0,0.013598235
0.019036905,0,0.008061225,0.018733333,0.006570696,0.010206349,0.01437619,0.01632381,0.016209524,0.020026531,0.019321429,0,0.006565476,0.015065476,0.015016667,0.014135714,0.014448214,0.015883333,0.019879365,0.011079365,0.008222711,0.012903401,0.005554286,0.011895238,0.015426191,0.010745503,0.013288571,0.017936905,0.010455357,0.013816667,0.016171429,0.006948214,0.016209524,0.012259524,0.011583674,0.012384921,0.019769048,0.016385714,0.0144,0.014066667,0.018288095,0.011712381,0.01724881,0.015988973,0.006446825,0.012564286,0.016387619,0.008031293,0.015480952,0.012381746,0.008163492,0,0,0.013552196
0.018938095,0,0.00820068,0.018930952,0.006460073,0.010336111,0.014447619,0.016328572,0.016114286,0.020056463,0.019203571,0,0.006642262,0.015221429,0.015190476,0.014380159,0.014885119,0.016042857,0.019769841,0.011076191,0.00862381,0.013304082,0.00568381,0.01195,0.015469048,0.010837566,0.013675238,0.017727381,0.01077381,0.014135714,0.016322222,0.006780952,0.016114286,0.012521429,0.011855782,0.011446032,0.019669048,0.016640952,0.014538095,0.014209524,0.018195238,0.012005714,0.017369048,0.015823559,0.006826191,0.012885714,0.016195238,0.007829252,0.015219048,0.012252381,0.008203572,0,0,0.013618541
0.018786905,0,0.008218367,0.018926191,0.006436996,0.010714286,0.014828571,0.016666667,0.016357143,0.020057823,0.018942857,0,0.00657381,0.015611905,0.015347619,0.014869048,0.015302381,0.015996429,0.019738095,0.011301587,0.008706227,0.013897959,0.00574381,0.012338095,0.015816667,0.010606349,0.014041905,0.017984524,0.011342857,0.014588095,0.016247619,0.0068125,0.016357143,0.012954762,0.01145102,0.011927778,0.019566667,0.017144762,0.015039683,0.014519048,0.018235715,0.012754286,0.017278572,0.015684963,0.007227778,0.013357143,0.016489524,0.008002721,0.015607143,0.011942857,0.008788492,0,0,0.013819048
0.019003571,0,0.00809864,0.019128572,0.006310989,0.010888095,0.015190476,0.017247619,0.017004762,0.019923129,0.019195238,0,0.006692262,0.016009524,0.015666667,0.014685714,0.015194643,0.016405953,0.019642857,0.011366667,0.008549817,0.013520408,0.005682381,0.012202381,0.016276191,0.010713757,0.013787619,0.018222619,0.010413691,0.014339286,0.016390476,0.006800595,0.017004762,0.012928571,0.011265986,0.011257937,0.019838095,0.017496191,0.014904762,0.014852381,0.01842381,0.011944762,0.017589286,0.015755639,0.007576191,0.013030952,0.016848571,0.008304762,0.015845238,0.011948413,0.009118651,0,0,0.013887542
0.019264286,0,0.00817483,0.019151191,0.006274359,0.010943651,0.014619048,0.016547619,0.016114286,0.019808844,0.019407143,0,0.006578571,0.014811905,0.014776191,0.013342064,0.014633333,0.016130952,0.019660318,0.011028572,0.008592674,0.013045578,0.005410476,0.01197381,0.015538095,0.010911111,0.012994286,0.018280952,0.010392262,0.013358333,0.016271429,0.006960119,0.016114286,0.012583333,0.01022449,0.010875397,0.019830952,0.016614286,0.013861905,0.014542857,0.018561905,0.011601905,0.017755952,0.015875689,0.00737381,0.012526191,0.016419048,0.008177551,0.015090476,0.010884921,0.00900873,0,0,0.013528979
0.019146429,0,0.008285034,0.018544048,0.006410256,0.010668651,0.013680952,0.015747619,0.015133334,0.019728572,0.019441667,0,0.006327381,0.014185714,0.013992857,0.013223016,0.014360714,0.015519048,0.019607937,0.009830159,0.008668865,0.013191837,0.005346191,0.010647619,0.014614286,0.010759259,0.011639048,0.017976191,0.010663691,0.012330952,0.015846032,0.006947024,0.015133334,0.011345238,0.010266667,0.010980159,0.019547619,0.015928571,0.012530159,0.013761905,0.018464286,0.012059048,0.017361905,0.015888973,0.007224603,0.010845238,0.015677143,0.008166667,0.014004762,0.011111111,0.008660318,0,0,0.013090247
0.018908333,0,0.007968027,0.018154762,0.006336996,0.010312698,0.013252381,0.015076191,0.014519048,0.019727891,0.019004762,0,0.006555357,0.014414286,0.014319048,0.013896032,0.0147,0.01522381,0.019669841,0.009804762,0.009017216,0.01379932,0.005318095,0.010914286,0.014142857,0.010250794,0.011862857,0.017419048,0.011670238,0.012747619,0.015879365,0.007098214,0.014519048,0.011361905,0.010806803,0.011566667,0.019478572,0.015790476,0.012676191,0.013309524,0.017838095,0.012550476,0.016785714,0.015997995,0.007010318,0.011252381,0.015187619,0.008235374,0.013697619,0.011526191,0.008121825,0,0,0.013054631
0.018622619,0,0.007896599,0.018210714,0.006186081,0.010161905,0.013661905,0.01527619,0.014938095,0.019812925,0.018613095,0,0.006388095,0.015222619,0.014921429,0.014254762,0.014785119,0.015709524,0.019596826,0.010352381,0.008928571,0.013880272,0.00521381,0.011369048,0.014416667,0.010678307,0.012287619,0.017240476,0.012279167,0.013261905,0.01595873,0.006569048,0.014938095,0.011959524,0.011229932,0.012207143,0.019383333,0.016597143,0.013169841,0.013719048,0.017654762,0.012742857,0.016989286,0.016126316,0.006485714,0.011830953,0.015380952,0.00779864,0.014154762,0.01195873,0.008027778,0,0,0.013245904
0.018529762,0,0.007934014,0.018533334,0.006115018,0.010364286,0.013638095,0.015257143,0.015080952,0.019859184,0.01872381,0,0.006120833,0.015347619,0.015047619,0.014689683,0.015005357,0.016084524,0.0194,0.010485714,0.008221978,0.014011565,0.005132857,0.011333333,0.014514286,0.01102963,0.01268381,0.017532143,0.011203572,0.013615476,0.015984127,0.006318452,0.015080952,0.011866667,0.01152381,0.01242381,0.019397619,0.016775238,0.01364127,0.013604762,0.017969048,0.012217143,0.017314286,0.016171178,0.006446825,0.011942857,0.015800952,0.00777415,0.014635714,0.012380952,0.007762698,0,0,0.0133169
0.018746429,0,0.007985714,0.018819048,0.006220513,0.010385318,0.0143,0.01592381,0.015852381,0.019645578,0.018875,0,0.006117262,0.015559524,0.015383334,0.014338095,0.0149875,0.016179762,0.019447619,0.011133333,0.008284982,0.013377551,0.005215238,0.011952381,0.015171429,0.010733333,0.013215238,0.017913095,0.01061131,0.013883333,0.015795238,0.006458929,0.015852381,0.012516667,0.01164966,0.010979365,0.019521429,0.01708381,0.01422381,0.014095238,0.018271429,0.011754286,0.01749881,0.015990727,0.006299206,0.012566667,0.016219048,0.007807483,0.015197619,0.012184921,0.007919445,0,0,0.013472332
0.018871429,0,0.007942857,0.018830953,0.006154213,0.010199603,0.01442381,0.016247619,0.015966667,0.019451021,0.019053571,0,0.006219048,0.015171429,0.015157143,0.013653968,0.014773214,0.016091667,0.019712698,0.010763492,0.008201099,0.013036735,0.005242857,0.011780952,0.015311905,0.010424868,0.012985714,0.018046429,0.011241667,0.013745238,0.016177778,0.0065625,0.015966667,0.01237619,0.010586395,0.010961111,0.019569048,0.016462857,0.014047619,0.014385714,0.018354762,0.011871429,0.017360714,0.015824561,0.006281746,0.012366667,0.016357143,0.007753061,0.015207143,0.011253175,0.007826587,0,0,0.013392954
0.018725,0,0.007918367,0.018015476,0.006191941,0.009984524,0.014280953,0.016109524,0.015890476,0.019521089,0.019170238,0,0.006172619,0.014852381,0.014711905,0.014072222,0.014447024,0.015716667,0.019530159,0.010104762,0.007800733,0.012989116,0.00525381,0.011345238,0.015233333,0.010186243,0.01268,0.017859524,0.010691071,0.013517857,0.015565079,0.006357143,0.015890476,0.012102381,0.010601361,0.011559524,0.019204762,0.016015238,0.013915873,0.014161905,0.018285714,0.011809524,0.017091667,0.015534336,0.006281746,0.011814286,0.0162,0.007510884,0.015026191,0.011643651,0.007782937,0,0,0.013210754
0.018534524,0,0.007966667,0.017621429,0.006222711,0.009899206,0.014342857,0.016195238,0.016219048,0.019614286,0.019102381,0,0.00588631,0.014844048,0.014959524,0.013702381,0.013802976,0.015983334,0.019152381,0.010425397,0.007883517,0.012276191,0.005208571,0.011538095,0.015328571,0.010044974,0.013137143,0.018122619,0.00978631,0.014146429,0.015014286,0.006333929,0.016219048,0.012316667,0.010767347,0.01098254,0.018821429,0.015700953,0.014561905,0.014180952,0.018416667,0.010918095,0.017026191,0.015333333,0.006207143,0.012216667,0.016580952,0.007505442,0.015535714,0.011634921,0.007638095,0,0,0.013180804
0.018669048,0,0.008183674,0.017677381,0.006352747,0.009863492,0.014419047,0.016104762,0.0161,0.019803402,0.019245238,0,0.005766071,0.014375,0.014478571,0.012942857,0.013213691,0.015564286,0.019304762,0.010850794,0.007968865,0.011656463,0.005463333,0.011778572,0.015304762,0.01032381,0.012966667,0.017764286,0.010004762,0.01375,0.014730159,0.006194643,0.0161,0.012457143,0.010628571,0.010718254,0.018859524,0.015319048,0.014322222,0.014304762,0.018278572,0.010475238,0.016779762,0.015451128,0.006436508,0.012316667,0.016318095,0.007577551,0.015452381,0.011278572,0.007440079,0,0,0.013088474
0.018702381,0,0.008294558,0.017340476,0.006398901,0.009930556,0.014314286,0.016252381,0.015933333,0.019889116,0.018997619,0,0.005776786,0.014496429,0.014542857,0.013011111,0.013292262,0.015553572,0.019430159,0.010080952,0.007799267,0.012043537,0.005404286,0.011359524,0.015302381,0.010265079,0.012926667,0.017922619,0.010324405,0.013629762,0.014655556,0.006304762,0.015933333,0.012152381,0.010789116,0.010671429,0.01887381,0.015321905,0.014107937,0.014242857,0.018195238,0.010799048,0.016833333,0.015593985,0.006676191,0.011966667,0.016346667,0.007604082,0.015280953,0.011183333,0.007795635,0,0,0.013072316
0.018877381,0,0.008444898,0.017465476,0.006362637,0.009968254,0.014542857,0.016442857,0.016342857,0.019893197,0.019064286,0,0.005919643,0.01465,0.014902381,0.013230952,0.013777976,0.015867857,0.019409524,0.010780952,0.007892308,0.012754422,0.005590952,0.011959524,0.015545238,0.010513757,0.013378095,0.018066667,0.010630357,0.014085714,0.014485714,0.006364881,0.016342857,0.012557143,0.010690476,0.011030952,0.019216667,0.015462857,0.014652381,0.014438095,0.018314286,0.011206667,0.017189286,0.015588471,0.006660318,0.01255,0.016693333,0.007738095,0.01572381,0.011150794,0.007682143,0,0,0.013308168
0.019097619,0,0.00842517,0.01777381,0.006238462,0.009645635,0.014709524,0.016614286,0.016376191,0.019912245,0.019430953,0,0.006025,0.014846429,0.014507143,0.013828571,0.0141625,0.015785714,0.019406349,0.010965079,0.008105861,0.012742177,0.005550952,0.011911905,0.015695238,0.010548148,0.013141905,0.018366667,0.010795238,0.013369048,0.01451746,0.006379167,0.016376191,0.012614286,0.010834014,0.011321429,0.019383333,0.016242857,0.014222222,0.014538095,0.018716667,0.011497143,0.017465476,0.015572932,0.006749206,0.012457143,0.016587619,0.00779932,0.015390476,0.011610317,0.00730754,0,0,0.01337879
0.019195238,0,0.007988435,0.018538095,0.006063004,0.009754762,0.014342857,0.0164,0.016028572,0.01989932,0.019742857,0,0.005931548,0.015004762,0.01462381,0.014104762,0.014164881,0.015772619,0.019479365,0.010596825,0.007940659,0.012952381,0.00523381,0.011626191,0.015338095,0.010833333,0.012666667,0.018602381,0.010583929,0.013153571,0.015284127,0.006329762,0.016028572,0.012214286,0.010546259,0.011322222,0.019707143,0.016665714,0.013484127,0.014280953,0.018990476,0.011934286,0.017470238,0.015731328,0.006446032,0.012040476,0.016445714,0.007770068,0.01492381,0.011535714,0.007619048,0,0,0.013333328
0.01927619,0,0.007765306,0.018701191,0.006012821,0.009678968,0.013785714,0.015714286,0.01532381,0.019772109,0.019589286,0,0.005645833,0.015258333,0.014880953,0.014338095,0.014555952,0.015972619,0.019814286,0.009801587,0.007387546,0.012531293,0.005082857,0.010742857,0.014726191,0.010427513,0.011701905,0.018263095,0.010205357,0.013242857,0.015280952,0.006385714,0.01532381,0.011411905,0.010036054,0.01090873,0.019792857,0.016755238,0.013160317,0.013852381,0.018719048,0.01112,0.017440476,0.015680702,0.006694444,0.010821429,0.016158095,0.007915646,0.014704762,0.011296825,0.00735873,0,0,0.013081978
0.019069048,0,0.007908163,0.019038095,0.0063,0.009555952,0.013190476,0.015395238,0.015238095,0.019801361,0.019320238,0,0.005658333,0.014775,0.014714286,0.01358254,0.014320238,0.016,0.020025397,0.0092,0.00722967,0.012432653,0.005210952,0.010340476,0.014285714,0.01028254,0.011395238,0.017867857,0.010359524,0.0134,0.015561905,0.006583929,0.015238095,0.011033333,0.010144218,0.010860318,0.019690476,0.016591429,0.013157143,0.013357143,0.018388095,0.011089524,0.017426191,0.015635589,0.006681746,0.010457143,0.016135238,0.007761905,0.014780953,0.01115873,0.007157937,0,0,0.01295486
0.018694048,0,0.008186395,0.018451191,0.0063337,0.009528968,0.013633333,0.015219048,0.014690476,0.019721089,0.018933333,0,0.006008333,0.014176191,0.01407381,0.013419841,0.013780357,0.01535,0.019904762,0.009988889,0.007386081,0.012738776,0.005446667,0.011085714,0.014428572,0.010528042,0.011890476,0.01759881,0.010510714,0.01294881,0.014887302,0.006652976,0.014690476,0.011709524,0.010087075,0.011180952,0.019628572,0.015794286,0.013025397,0.013676191,0.018116667,0.011621905,0.016904762,0.015726566,0.006785714,0.011354762,0.01544,0.007631973,0.014059524,0.010977778,0.007259524,0,0,0.012895272
0.018160714,0,0.008242177,0.018025,0.0062663,0.009610714,0.013404762,0.014938096,0.014095238,0.019831973,0.018703572,0,0.005950595,0.014586905,0.014164286,0.013660318,0.013783333,0.014809524,0.019453968,0.010006349,0.007478755,0.012938776,0.005646191,0.011002381,0.014057143,0.010530159,0.011667619,0.017153571,0.010957143,0.012419048,0.015279365,0.006624405,0.014095238,0.011564286,0.010673469,0.011002381,0.018864286,0.015798095,0.012492064,0.013571429,0.017752381,0.011782857,0.016264286,0.015907018,0.006907937,0.011114286,0.014774286,0.00767483,0.0134,0.011656349,0.007092064,0,0,0.012772162
0.017992857,0,0.008420408,0.017746429,0.006264469,0.009502381,0.013295238,0.014719048,0.01392381,0.019827891,0.018601191,0,0.005751191,0.014742857,0.014471429,0.013814286,0.014249405,0.014995238,0.018893651,0.009471429,0.007310256,0.012972109,0.005527619,0.010609524,0.013933333,0.010443915,0.011478095,0.016846429,0.011168452,0.012952381,0.015595238,0.006204762,0.01392381,0.011257143,0.010806123,0.011289683,0.018471429,0.015774286,0.01258254,0.013495238,0.017583334,0.011755238,0.016280952,0.016172431,0.006879365,0.010752381,0.014615238,0.007117007,0.013516667,0.011753175,0.007131349,0,0,0.012711892
0.018191667,0,0.008452381,0.017767857,0.006136996,0.00942381,0.013233333,0.014819048,0.0143,0.019706803,0.018560714,0,0.005560119,0.01499881,0.014885714,0.013951587,0.014294048,0.015279762,0.018906349,0.009550794,0.007068498,0.012636735,0.005299524,0.010635714,0.01395,0.010662963,0.011431429,0.016846429,0.011147619,0.013254762,0.015798413,0.005733333,0.0143,0.011230952,0.010648299,0.011797619,0.018780953,0.015802857,0.012812698,0.013490476,0.017604762,0.011645714,0.016838095,0.016229825,0.006698413,0.010635714,0.014870476,0.006910884,0.013704762,0.01176746,0.006958333,0,0,0.012759459
0.018276191,0,0.008465306,0.018142857,0.006047253,0.009269048,0.013247619,0.014771429,0.014404762,0.019563946,0.018521429,0,0.005184524,0.015117857,0.015054762,0.014412699,0.014057143,0.015788095,0.019095238,0.009571429,0.006668865,0.012820408,0.005138571,0.01065,0.014011905,0.010745503,0.011944762,0.016854762,0.011164286,0.013569048,0.015238095,0.005470833,0.014404762,0.011283333,0.011153742,0.01212381,0.018990476,0.016362857,0.013204762,0.013166667,0.017459524,0.011935238,0.016863095,0.016171429,0.006479365,0.011011905,0.015111429,0.006997279,0.014185714,0.012064286,0.00690754,0,0,0.012839711
